frame,x,y,z,qx,qy,qz,qw
148,0.1128945595,0.0585333870,0.9700458098,0,0,0,1
149,0.1157984560,0.0541382960,0.9700503949,0,0,0,1
150,0.1185263972,0.0494223033,0.9712116267,0,0,0,1
151,0.1210024255,0.0447239299,0.9709431625,0,0,0,1
152,0.1225225533,0.0381505982,0.9724041749,0,0,0,1
153,0.1234529726,0.0310307034,0.9695701119,0,0,0,1
154,0.1250116084,0.0234087131,0.9652609285,0,0,0,1
155,0.1254516234,0.0154435016,0.9736040388,0,0,0,1
156,0.1248590657,0.0068787560,0.9738974714,0,0,0,1
157,0.1235510560,-0.0025857905,0.9711344998,0,0,0,1
158,0.1221197443,-0.0112970102,0.9667932838,0,0,0,1
159,0.1208446549,-0.0209483471,0.9716760371,0,0,0,1
160,0.1188585432,-0.0305417921,0.9698958347,0,0,0,1
161,0.1162260943,-0.0409376264,0.9675486574,0,0,0,1
162,0.1134817840,-0.0504306147,0.9714399295,0,0,0,1
163,0.1103839241,-0.0599851371,0.9752821505,0,0,0,1
164,0.1074807313,-0.0699037141,0.9703007908,0,0,0,1
165,0.0947731591,-0.0874586360,0.9699669890,0,0,0,1
166,0.0902634528,-0.0964849322,0.9678244168,0,0,0,1
167,0.0856065344,-0.1040230926,0.9691706568,0,0,0,1
168,0.0817178986,-0.1117447100,0.9737347758,0,0,0,1
169,0.0771942727,-0.1185532698,0.9694250497,0,0,0,1
170,0.0741923503,-0.1252843512,0.9689084741,0,0,0,1
171,0.0696234069,-0.1299766125,0.9689710870,0,0,0,1
172,0.0651979353,-0.1343804728,0.9706574549,0,0,0,1
173,0.0607655414,-0.1373683153,0.9678174766,0,0,0,1
174,0.0560762014,-0.1396909397,0.9709403593,0,0,0,1
175,0.0521354598,-0.1413526591,0.9683798768,0,0,0,1
176,0.0479108100,-0.1417094568,0.9713143330,0,0,0,1
177,0.0433805711,-0.1408446136,0.9734383474,0,0,0,1
178,0.0384833171,-0.1391836763,0.9689612065,0,0,0,1
179,0.0335748068,-0.1362504564,0.9706849079,0,0,0,1
180,0.0287429892,-0.1323079428,0.9717365236,0,0,0,1
181,0.0243035392,-0.1283216370,0.9713905464,0,0,0,1
182,0.0208230819,-0.1222310788,0.9710704126,0,0,0,1
183,0.0172606813,-0.1150279764,0.9726307845,0,0,0,1
184,0.0138042296,-0.1073970003,0.9651340531,0,0,0,1
185,0.0103822106,-0.0994758703,0.9697087609,0,0,0,1
186,0.0070403451,-0.0907451025,0.9681201942,0,0,0,1
187,0.0030142540,-0.0812895737,0.9708156033,0,0,0,1
188,-0.0010289716,-0.0711884836,0.9727575347,0,0,0,1
189,-0.0046279788,-0.0605823637,0.9705437049,0,0,0,1
190,-0.0079518970,-0.0501986615,0.9689173247,0,0,0,1
191,-0.0117542814,-0.0389984824,0.9712500366,0,0,0,1
192,-0.0151013771,-0.0270711739,0.9747801025,0,0,0,1
193,-0.0186222784,-0.0156562142,0.9695955830,0,0,0,1
194,-0.0217495914,-0.0042767681,0.9697212977,0,0,0,1
195,-0.0251361617,0.0070636790,0.9709600088,0,0,0,1
196,-0.0297578820,0.0176941822,0.9698171209,0,0,0,1
197,-0.0333263461,0.0279637871,0.9719855911,0,0,0,1
198,-0.0372838344,0.0380796407,0.9677176687,0,0,0,1
199,-0.0410988933,0.0476678726,0.9689388308,0,0,0,1
200,-0.0450695494,0.0574171368,0.9652109581,0,0,0,1
201,-0.0496312107,0.0656680987,0.9701926735,0,0,0,1
202,-0.0530098011,0.0728859531,0.9704879190,0,0,0,1
203,-0.0576826891,0.0798237607,0.9685661952,0,0,0,1
204,-0.0619964242,0.0857599040,0.9682955950,0,0,0,1
205,-0.0657669713,0.0908829821,0.9705739770,0,0,0,1
206,-0.0696994786,0.0951622057,0.9754540160,0,0,0,1
207,-0.0740938938,0.0980246678,0.9674382884,0,0,0,1
208,-0.0783047987,0.1003352490,0.9709478459,0,0,0,1
209,-0.0827169517,0.1012365909,0.9696093566,0,0,0,1
210,-0.0867020547,0.1012112480,0.9649569386,0,0,0,1
211,-0.0908418303,0.0995957479,0.9718165615,0,0,0,1
212,-0.0951540657,0.0974798002,0.9702750170,0,0,0,1
213,-0.0992694211,0.0942337612,0.9685310172,0,0,0,1
214,-0.1039157307,0.0897179839,0.9697898734,0,0,0,1
215,-0.1083194141,0.0841708313,0.9687601472,0,0,0,1
216,-0.1127613833,0.0780893837,0.9727637439,0,0,0,1
217,-0.1172466190,0.0714935151,0.9683141810,0,0,0,1
218,-0.1208385360,0.0638672545,0.9667339496,0,0,0,1
219,-0.1248172224,0.0558857285,0.9699024495,0,0,0,1
220,-0.1287665787,0.0469970978,0.9685961751,0,0,0,1
221,-0.1319162443,0.0376487483,0.9735244743,0,0,0,1
222,-0.1349293427,0.0288997049,0.9695954231,0,0,0,1
223,-0.1381249372,0.0194850461,0.9726597453,0,0,0,1
224,-0.1404941608,0.0097939164,0.9697546287,0,0,0,1
225,-0.1428553403,0.0005104261,0.9671000640,0,0,0,1
226,-0.1442976799,-0.0091474397,0.9747155121,0,0,0,1
227,-0.1454378780,-0.0181994623,0.9687060739,0,0,0,1
228,-0.1466151347,-0.0277019966,0.9690489747,0,0,0,1
229,-0.1481703513,-0.0377139769,0.9726168960,0,0,0,1
230,-0.1480514753,-0.0463079835,0.9725404156,0,0,0,1
231,-0.1481755875,-0.0548597236,0.9712078198,0,0,0,1
232,-0.1481517006,-0.0626830017,0.9710539218,0,0,0,1
233,-0.1466171116,-0.0694974253,0.9739896583,0,0,0,1
234,-0.1454040691,-0.0752443357,0.9734213411,0,0,0,1
235,-0.1430634307,-0.0801868114,0.9719800161,0,0,0,1
236,-0.1407859859,-0.0846747020,0.9704656660,0,0,0,1
237,-0.1377489034,-0.0882529735,0.9656571487,0,0,0,1
238,-0.1342350541,-0.0917903837,0.9708372841,0,0,0,1
239,-0.1295070118,-0.0934444320,0.9691534667,0,0,0,1
240,-0.1171720155,-0.1025529414,0.9737452498,0,0,0,1
241,-0.1123720091,-0.1025375137,0.9698370940,0,0,0,1
242,-0.1072457541,-0.1014345212,0.9696462383,0,0,0,1
243,-0.1014241463,-0.1001154607,0.9694932763,0,0,0,1
244,-0.0955639548,-0.0977461913,0.9713098212,0,0,0,1
245,-0.0887766922,-0.0944225105,0.9694567347,0,0,0,1
246,-0.0819136414,-0.0914705663,0.9714826015,0,0,0,1
247,-0.0740823317,-0.0861087587,0.9729223377,0,0,0,1
248,-0.0664159133,-0.0810597120,0.9704689485,0,0,0,1
249,-0.0587813439,-0.0749669589,0.9717197186,0,0,0,1
250,-0.0504097152,-0.0680819243,0.9715616924,0,0,0,1
251,-0.0420634553,-0.0608192079,0.9715964336,0,0,0,1
252,-0.0333975281,-0.0528654067,0.9671142961,0,0,0,1
253,-0.0241094958,-0.0445209044,0.9686414365,0,0,0,1
254,-0.0158747589,-0.0359377554,0.9709651591,0,0,0,1
255,-0.0072739984,-0.0273103014,0.9710905633,0,0,0,1
256,0.0016809440,-0.0194614915,0.9704315478,0,0,0,1
257,0.0100450084,-0.0117612225,0.9652546388,0,0,0,1
258,0.0187805870,-0.0030636803,0.9681640324,0,0,0,1
259,0.0271573106,0.0049398261,0.9661393398,0,0,0,1
260,0.0356227852,0.0121697082,0.9734971632,0,0,0,1
261,0.0443546424,0.0182449712,0.9669521108,0,0,0,1
262,0.0532263633,0.0248144088,0.9703319599,0,0,0,1
263,0.0609778056,0.0300457894,0.9717232042,0,0,0,1
264,0.0680655109,0.0353936998,0.9682858095,0,0,0,1
265,0.0748088712,0.0399916731,0.9674817314,0,0,0,1
266,0.0809830917,0.0437188907,0.9697435027,0,0,0,1
267,0.0872550640,0.0469176681,0.9656305352,0,0,0,1
268,0.0933997225,0.0481465795,0.9698029119,0,0,0,1
269,0.0989244203,0.0487815873,0.9686941278,0,0,0,1
270,0.1038853922,0.0486874374,0.9707949911,0,0,0,1
271,0.1078613131,0.0479968183,0.9659604135,0,0,0,1
272,0.1114531356,0.0464019053,0.9713020896,0,0,0,1
273,0.1155683009,0.0435403795,0.9719858457,0,0,0,1
274,0.1182126881,0.0401338401,0.9682687245,0,0,0,1
275,0.1202472575,0.0346098341,0.9707594383,0,0,0,1
276,0.1218110837,0.0288857213,0.9699016772,0,0,0,1
277,0.1225379126,0.0223138169,0.9731868863,0,0,0,1
278,0.1234817027,0.0155773515,0.9715311956,0,0,0,1
279,0.1239530954,0.0077628587,0.9698572468,0,0,0,1
280,0.1235711919,-0.0009917790,0.9665678033,0,0,0,1
281,0.1237826446,-0.0099690152,0.9673156297,0,0,0,1
282,0.1235526008,-0.0187985619,0.9690701129,0,0,0,1
283,0.1219358208,-0.0280138032,0.9683280979,0,0,0,1
284,0.1206980549,-0.0364439068,0.9686766492,0,0,0,1
285,0.1190579188,-0.0464970464,0.9722822837,0,0,0,1
286,0.1164348703,-0.0560321857,0.9703813747,0,0,0,1
287,0.1135064732,-0.0657240820,0.9720425902,0,0,0,1
288,0.1101609194,-0.0752717300,0.9700461131,0,0,0,1
289,0.1066431036,-0.0843055546,0.9697539951,0,0,0,1
290,0.1037179778,-0.0934594301,0.9686368188,0,0,0,1
291,0.0995071681,-0.1013660721,0.9676221849,0,0,0,1
292,0.0957286853,-0.1099634331,0.9703053898,0,0,0,1
293,0.0915841233,-0.1172058827,0.9728214661,0,0,0,1
294,0.0871690768,-0.1238314152,0.9698760053,0,0,0,1
295,0.0825014927,-0.1297597541,0.9715024729,0,0,0,1
296,0.0782558135,-0.1342999756,0.9680307783,0,0,0,1
297,0.0738917226,-0.1384195514,0.9693524597,0,0,0,1
298,0.0696749912,-0.1424349783,0.9699624042,0,0,0,1
299,0.0650748873,-0.1450105617,0.9704590436,0,0,0,1
