frame,x,y,z,qx,qy,qz,qw
0,8.670474926475435e-05,1.4665838534710929e-05,1.0,-9.467662209772243e-08,3.223207386326976e-06,-2.7080921427113935e-05,-1.6747360859881155e-05
1,1.0004932846641168e-05,-0.00021805735013913363,0.9999999403953552,8.042006811592728e-05,0.00027379210223443806,0.0002302424400113523,0.0003456661943346262
2,1.8581275071483105e-05,-0.00022001452452968806,0.9999999403953552,6.658009806415066e-05,0.00024601127370260656,0.00021040791762061417,0.00028441427275538445
3,-1.0614123766572447e-06,-8.04554219939746e-05,1.0,2.814911749737803e-05,0.00010201045370195061,8.824704855214804e-05,9.869033237919211e-05
4,-3.089542587986216e-05,5.873678674106486e-05,1.0,6.678272256976925e-06,-4.8578065616311505e-05,-2.3828190023778006e-05,-1.7766775272320956e-05
5,-5.407639764598571e-05,3.051775274798274e-05,1.0,6.535919055750128e-06,-5.1458177040331066e-05,-3.977517917519435e-05,-1.1773477126553189e-05
6,4.75993292639032e-05,-0.00029893455212004483,0.9999999403953552,-4.585597343975678e-05,0.0003645181132014841,-0.0001068358906195499,0.0002252352423965931
7,-0.00013438850874081254,3.457956336205825e-05,0.9999998211860657,0.0010113893076777458,0.0027610911056399345,0.0008681447943672538,0.0005685591022484004
8,4.4118118239566684e-05,0.0009561763145029545,0.9999991059303284,0.0002783900126814842,0.008149553090333939,-0.003074929816648364,0.0009537958540022373
9,-0.000391252659028396,0.002549877157434821,0.9999954700469971,0.00189352803863585,0.016038134694099426,-0.005545932799577713,0.0015795949148014188
10,-0.000502486655022949,0.0037619031500071287,0.9999905228614807,0.0036280048079788685,0.024093536660075188,-0.011710260063409805,0.002140978816896677
11,-0.0010026807431131601,0.004256849177181721,0.9999868273735046,0.008709391579031944,0.0308009535074234,-0.017557021230459213,0.0026946135330945253
12,-0.0015674325404688716,0.004309209529310465,0.9999818801879883,0.013657335191965103,0.03839647024869919,-0.019141897559165955,0.0039168475195765495
13,-0.002119647106155753,0.004159826785326004,0.9999793171882629,0.017436256632208824,0.0414070300757885,-0.019849127158522606,0.0044296784326434135
14,-0.002708910033106804,0.004848751705139875,0.9999660849571228,0.019989192485809326,0.051604993641376495,-0.01853480003774166,0.006083347834646702
15,-0.00334826554171741,0.004821273032575846,0.9999565482139587,0.024623284116387367,0.05853777006268501,-0.018986482173204422,0.00724125886335969
16,-0.003410185221582651,0.005026687402278185,0.9999539256095886,0.0245848149061203,0.059981826692819595,-0.018683500587940216,0.007434699684381485
17,-0.0017622032901272178,0.004541727714240551,0.9999798536300659,0.014273364096879959,0.039731234312057495,-0.018978821113705635,0.004074302036315203
18,-0.0015396577073261142,0.0053786709904670715,0.9999754428863525,0.011295240372419357,0.04217572137713432,-0.01869708113372326,0.004230865277349949
19,-0.001509270048700273,0.005459497682750225,0.9999749064445496,0.010891718789935112,0.042475488036870956,-0.018569836392998695,0.004268188960850239
20,-0.001678222673945129,0.005954350344836712,0.999968945980072,0.011090157553553581,0.04663722962141037,-0.018062220886349678,0.004885826725512743
21,-0.0017246737843379378,0.0054902625270187855,0.9999716877937317,0.012298500165343285,0.04562603309750557,-0.01849444955587387,0.004859765060245991
22,-0.002159178489819169,0.004688985180109739,0.9999724626541138,0.01618228293955326,0.046763163059949875,-0.01843913644552231,0.005332642234861851
23,-0.002823734888806939,0.0038562072440981865,0.9999704360961914,0.02110026590526104,0.048828769475221634,-0.017118265852332115,0.006025587674230337
24,-0.0031183245591819286,0.0034589534625411034,0.9999697208404541,0.02343146689236164,0.04925360158085823,-0.01681196317076683,0.006234991364181042
25,-0.0035914031323045492,0.003297093091532588,0.9999631643295288,0.02759171463549137,0.05453269183635712,-0.01851000264286995,0.007065215613692999
26,-0.0037671264726668596,0.003443320281803608,0.999956488609314,0.029948493465781212,0.06013551726937294,-0.02107766456902027,0.007813792675733566
27,-0.0036779604852199554,0.003303514327853918,0.9999604225158691,0.02934606373310089,0.057425606995821,-0.020830396562814713,0.007403193041682243
28,-0.0033590022940188646,0.0024350848980247974,0.99997478723526,0.02682623639702797,0.0450172983109951,-0.017574306577444077,0.005765391513705254
29,-0.0018270043656229973,0.0013920152559876442,0.9999908804893494,0.02029992826282978,0.030986633151769638,-0.020554039627313614,0.0036083704326301813
30,-0.0013527601258829236,0.001240916084498167,0.9999936819076538,0.018129872158169746,0.027750777080655098,-0.021733511239290237,0.0030468725599348545
31,-0.0016085834940895438,0.0013541674707084894,0.9999918937683105,0.019425073638558388,0.03015417605638504,-0.021331854164600372,0.0034447326324880123
32,-0.0026526721194386482,0.001404892303980887,0.9999858140945435,0.023908397182822227,0.03463197499513626,-0.017273906618356705,0.004402459133416414
33,-0.0030449149198830128,0.0013061603531241417,0.9999829530715942,0.026189016178250313,0.03669850900769234,-0.016622141003608704,0.004805512726306915
34,-0.002851460361853242,0.0015583356143906713,0.9999833106994629,0.025012075901031494,0.03734629973769188,-0.017465347424149513,0.004790424834936857
35,-0.0027090865187346935,0.0014692581025883555,0.9999849200248718,0.02449742704629898,0.03610111400485039,-0.018195290118455887,0.004563634749501944
36,-0.0032492629252374172,0.001249828957952559,0.9999817609786987,0.027197251096367836,0.037134427577257156,-0.015859365463256836,0.004943991545587778
37,-0.002626294968649745,0.001555959228426218,0.9999852180480957,0.023471562191843987,0.03538764268159866,-0.017168080434203148,0.004503714852035046
38,-0.0033028852194547653,0.001041943789459765,0.9999824166297913,0.027610210701823235,0.0360262431204319,-0.01552903838455677,0.0048315925523638725
